"","nationality","response","year"
"736","Afghanistan","non-atheist",2012
"737","Afghanistan","non-atheist",2012
"738","Afghanistan","non-atheist",2012
"739","Afghanistan","non-atheist",2012
"740","Afghanistan","non-atheist",2012
"741","Afghanistan","non-atheist",2012
"742","Afghanistan","non-atheist",2012
"743","Afghanistan","non-atheist",2012
"744","Afghanistan","non-atheist",2012
"745","Afghanistan","non-atheist",2012
"746","Afghanistan","non-atheist",2012
"747","Afghanistan","non-atheist",2012
"748","Afghanistan","non-atheist",2012
"749","Afghanistan","non-atheist",2012
"750","Afghanistan","non-atheist",2012
"751","Afghanistan","non-atheist",2012
"752","Afghanistan","non-atheist",2012
"753","Afghanistan","non-atheist",2012
"754","Afghanistan","non-atheist",2012
"755","Afghanistan","non-atheist",2012
"756","Afghanistan","non-atheist",2012
"757","Afghanistan","non-atheist",2012
"758","Afghanistan","non-atheist",2012
"759","Afghanistan","non-atheist",2012
"760","Afghanistan","non-atheist",2012
"761","Afghanistan","non-atheist",2012
"762","Afghanistan","non-atheist",2012
"763","Afghanistan","non-atheist",2012
"764","Afghanistan","non-atheist",2012
"765","Afghanistan","non-atheist",2012
"766","Afghanistan","non-atheist",2012
"767","Afghanistan","non-atheist",2012
"768","Afghanistan","non-atheist",2012
"769","Afghanistan","non-atheist",2012
"770","Afghanistan","non-atheist",2012
"771","Afghanistan","non-atheist",2012
"772","Afghanistan","non-atheist",2012
"773","Afghanistan","non-atheist",2012
"774","Afghanistan","non-atheist",2012
"775","Afghanistan","non-atheist",2012
"776","Afghanistan","non-atheist",2012
"777","Afghanistan","non-atheist",2012
"778","Afghanistan","non-atheist",2012
"779","Afghanistan","non-atheist",2012
"780","Afghanistan","non-atheist",2012
"781","Afghanistan","non-atheist",2012
"782","Afghanistan","non-atheist",2012
"783","Afghanistan","non-atheist",2012
"784","Afghanistan","non-atheist",2012
"785","Afghanistan","non-atheist",2012
"786","Afghanistan","non-atheist",2012
"787","Afghanistan","non-atheist",2012
"788","Afghanistan","non-atheist",2012
"789","Afghanistan","non-atheist",2012
"790","Afghanistan","non-atheist",2012
"791","Afghanistan","non-atheist",2012
"792","Afghanistan","non-atheist",2012
"793","Afghanistan","non-atheist",2012
"794","Afghanistan","non-atheist",2012
"795","Afghanistan","non-atheist",2012
"796","Afghanistan","non-atheist",2012
"797","Afghanistan","non-atheist",2012
"798","Afghanistan","non-atheist",2012
"799","Afghanistan","non-atheist",2012
"800","Afghanistan","non-atheist",2012
"801","Afghanistan","non-atheist",2012
"802","Afghanistan","non-atheist",2012
"803","Afghanistan","non-atheist",2012
"804","Afghanistan","non-atheist",2012
"805","Afghanistan","non-atheist",2012
"806","Afghanistan","non-atheist",2012
"807","Afghanistan","non-atheist",2012
"808","Afghanistan","non-atheist",2012
"809","Afghanistan","non-atheist",2012
"810","Afghanistan","non-atheist",2012
"811","Afghanistan","non-atheist",2012
"812","Afghanistan","non-atheist",2012
"813","Afghanistan","non-atheist",2012
"814","Afghanistan","non-atheist",2012
"815","Afghanistan","non-atheist",2012
"816","Afghanistan","non-atheist",2012
"817","Afghanistan","non-atheist",2012
"818","Afghanistan","non-atheist",2012
"819","Afghanistan","non-atheist",2012
"820","Afghanistan","non-atheist",2012
"821","Afghanistan","non-atheist",2012
"822","Afghanistan","non-atheist",2012
"823","Afghanistan","non-atheist",2012
"824","Afghanistan","non-atheist",2012
"825","Afghanistan","non-atheist",2012
"826","Afghanistan","non-atheist",2012
"827","Afghanistan","non-atheist",2012
"828","Afghanistan","non-atheist",2012
"829","Afghanistan","non-atheist",2012
"830","Afghanistan","non-atheist",2012
"831","Afghanistan","non-atheist",2012
"832","Afghanistan","non-atheist",2012
"833","Afghanistan","non-atheist",2012
"834","Afghanistan","non-atheist",2012
"835","Afghanistan","non-atheist",2012
"836","Afghanistan","non-atheist",2012
"837","Afghanistan","non-atheist",2012
"838","Afghanistan","non-atheist",2012
"839","Afghanistan","non-atheist",2012
"840","Afghanistan","non-atheist",2012
"841","Afghanistan","non-atheist",2012
"842","Afghanistan","non-atheist",2012
"843","Afghanistan","non-atheist",2012
"844","Afghanistan","non-atheist",2012
"845","Afghanistan","non-atheist",2012
"846","Afghanistan","non-atheist",2012
"847","Afghanistan","non-atheist",2012
"848","Afghanistan","non-atheist",2012
"849","Afghanistan","non-atheist",2012
"850","Afghanistan","non-atheist",2012
"851","Afghanistan","non-atheist",2012
"852","Afghanistan","non-atheist",2012
"853","Afghanistan","non-atheist",2012
"854","Afghanistan","non-atheist",2012
"855","Afghanistan","non-atheist",2012
"856","Afghanistan","non-atheist",2012
"857","Afghanistan","non-atheist",2012
"858","Afghanistan","non-atheist",2012
"859","Afghanistan","non-atheist",2012
"860","Afghanistan","non-atheist",2012
"861","Afghanistan","non-atheist",2012
"862","Afghanistan","non-atheist",2012
"863","Afghanistan","non-atheist",2012
"864","Afghanistan","non-atheist",2012
"865","Afghanistan","non-atheist",2012
"866","Afghanistan","non-atheist",2012
"867","Afghanistan","non-atheist",2012
"868","Afghanistan","non-atheist",2012
"869","Afghanistan","non-atheist",2012
"870","Afghanistan","non-atheist",2012
"871","Afghanistan","non-atheist",2012
"872","Afghanistan","non-atheist",2012
"873","Afghanistan","non-atheist",2012
"874","Afghanistan","non-atheist",2012
"875","Afghanistan","non-atheist",2012
"876","Afghanistan","non-atheist",2012
"877","Afghanistan","non-atheist",2012
"878","Afghanistan","non-atheist",2012
"879","Afghanistan","non-atheist",2012
"880","Afghanistan","non-atheist",2012
"881","Afghanistan","non-atheist",2012
"882","Afghanistan","non-atheist",2012
"883","Afghanistan","non-atheist",2012
"884","Afghanistan","non-atheist",2012
"885","Afghanistan","non-atheist",2012
"886","Afghanistan","non-atheist",2012
"887","Afghanistan","non-atheist",2012
"888","Afghanistan","non-atheist",2012
"889","Afghanistan","non-atheist",2012
"890","Afghanistan","non-atheist",2012
"891","Afghanistan","non-atheist",2012
"892","Afghanistan","non-atheist",2012
"893","Afghanistan","non-atheist",2012
"894","Afghanistan","non-atheist",2012
"895","Afghanistan","non-atheist",2012
"896","Afghanistan","non-atheist",2012
"897","Afghanistan","non-atheist",2012
"898","Afghanistan","non-atheist",2012
"899","Afghanistan","non-atheist",2012
"900","Afghanistan","non-atheist",2012
"901","Afghanistan","non-atheist",2012
"902","Afghanistan","non-atheist",2012
"903","Afghanistan","non-atheist",2012
"904","Afghanistan","non-atheist",2012
"905","Afghanistan","non-atheist",2012
"906","Afghanistan","non-atheist",2012
"907","Afghanistan","non-atheist",2012
"908","Afghanistan","non-atheist",2012
"909","Afghanistan","non-atheist",2012
"910","Afghanistan","non-atheist",2012
"911","Afghanistan","non-atheist",2012
"912","Afghanistan","non-atheist",2012
"913","Afghanistan","non-atheist",2012
"914","Afghanistan","non-atheist",2012
"915","Afghanistan","non-atheist",2012
"916","Afghanistan","non-atheist",2012
"917","Afghanistan","non-atheist",2012
"918","Afghanistan","non-atheist",2012
"919","Afghanistan","non-atheist",2012
"920","Afghanistan","non-atheist",2012
"921","Afghanistan","non-atheist",2012
"922","Afghanistan","non-atheist",2012
"923","Afghanistan","non-atheist",2012
"924","Afghanistan","non-atheist",2012
"925","Afghanistan","non-atheist",2012
"926","Afghanistan","non-atheist",2012
"927","Afghanistan","non-atheist",2012
"928","Afghanistan","non-atheist",2012
"929","Afghanistan","non-atheist",2012
"930","Afghanistan","non-atheist",2012
"931","Afghanistan","non-atheist",2012
"932","Afghanistan","non-atheist",2012
"933","Afghanistan","non-atheist",2012
"934","Afghanistan","non-atheist",2012
"935","Afghanistan","non-atheist",2012
"936","Afghanistan","non-atheist",2012
"937","Afghanistan","non-atheist",2012
"938","Afghanistan","non-atheist",2012
"939","Afghanistan","non-atheist",2012
"940","Afghanistan","non-atheist",2012
"941","Afghanistan","non-atheist",2012
"942","Afghanistan","non-atheist",2012
"943","Afghanistan","non-atheist",2012
"944","Afghanistan","non-atheist",2012
"945","Afghanistan","non-atheist",2012
"946","Afghanistan","non-atheist",2012
"947","Afghanistan","non-atheist",2012
"948","Afghanistan","non-atheist",2012
"949","Afghanistan","non-atheist",2012
"950","Afghanistan","non-atheist",2012
"951","Afghanistan","non-atheist",2012
"952","Afghanistan","non-atheist",2012
"953","Afghanistan","non-atheist",2012
"954","Afghanistan","non-atheist",2012
"955","Afghanistan","non-atheist",2012
"956","Afghanistan","non-atheist",2012
"957","Afghanistan","non-atheist",2012
"958","Afghanistan","non-atheist",2012
"959","Afghanistan","non-atheist",2012
"960","Afghanistan","non-atheist",2012
"961","Afghanistan","non-atheist",2012
"962","Afghanistan","non-atheist",2012
"963","Afghanistan","non-atheist",2012
"964","Afghanistan","non-atheist",2012
"965","Afghanistan","non-atheist",2012
"966","Afghanistan","non-atheist",2012
"967","Afghanistan","non-atheist",2012
"968","Afghanistan","non-atheist",2012
"969","Afghanistan","non-atheist",2012
"970","Afghanistan","non-atheist",2012
"971","Afghanistan","non-atheist",2012
"972","Afghanistan","non-atheist",2012
"973","Afghanistan","non-atheist",2012
"974","Afghanistan","non-atheist",2012
"975","Afghanistan","non-atheist",2012
"976","Afghanistan","non-atheist",2012
"977","Afghanistan","non-atheist",2012
"978","Afghanistan","non-atheist",2012
"979","Afghanistan","non-atheist",2012
"980","Afghanistan","non-atheist",2012
"981","Afghanistan","non-atheist",2012
"982","Afghanistan","non-atheist",2012
"983","Afghanistan","non-atheist",2012
"984","Afghanistan","non-atheist",2012
"985","Afghanistan","non-atheist",2012
"986","Afghanistan","non-atheist",2012
"987","Afghanistan","non-atheist",2012
"988","Afghanistan","non-atheist",2012
"989","Afghanistan","non-atheist",2012
"990","Afghanistan","non-atheist",2012
"991","Afghanistan","non-atheist",2012
"992","Afghanistan","non-atheist",2012
"993","Afghanistan","non-atheist",2012
"994","Afghanistan","non-atheist",2012
"995","Afghanistan","non-atheist",2012
"996","Afghanistan","non-atheist",2012
"997","Afghanistan","non-atheist",2012
"998","Afghanistan","non-atheist",2012
"999","Afghanistan","non-atheist",2012
"1000","Afghanistan","non-atheist",2012
"1001","Afghanistan","non-atheist",2012
"1002","Afghanistan","non-atheist",2012
"1003","Afghanistan","non-atheist",2012
"1004","Afghanistan","non-atheist",2012
"1005","Afghanistan","non-atheist",2012
"1006","Afghanistan","non-atheist",2012
"1007","Afghanistan","non-atheist",2012
"1008","Afghanistan","non-atheist",2012
"1009","Afghanistan","non-atheist",2012
"1010","Afghanistan","non-atheist",2012
"1011","Afghanistan","non-atheist",2012
"1012","Afghanistan","non-atheist",2012
"1013","Afghanistan","non-atheist",2012
"1014","Afghanistan","non-atheist",2012
"1015","Afghanistan","non-atheist",2012
"1016","Afghanistan","non-atheist",2012
"1017","Afghanistan","non-atheist",2012
"1018","Afghanistan","non-atheist",2012
"1019","Afghanistan","non-atheist",2012
"1020","Afghanistan","non-atheist",2012
"1021","Afghanistan","non-atheist",2012
"1022","Afghanistan","non-atheist",2012
"1023","Afghanistan","non-atheist",2012
"1024","Afghanistan","non-atheist",2012
"1025","Afghanistan","non-atheist",2012
"1026","Afghanistan","non-atheist",2012
"1027","Afghanistan","non-atheist",2012
"1028","Afghanistan","non-atheist",2012
"1029","Afghanistan","non-atheist",2012
"1030","Afghanistan","non-atheist",2012
"1031","Afghanistan","non-atheist",2012
"1032","Argentina","non-atheist",2012
"1033","Argentina","non-atheist",2012
"1034","Argentina","non-atheist",2012
"1035","Argentina","non-atheist",2012
"1036","Argentina","non-atheist",2012
"1037","Argentina","non-atheist",2012
"1038","Argentina","non-atheist",2012
"1039","Argentina","non-atheist",2012
"1040","Argentina","non-atheist",2012
"1041","Argentina","non-atheist",2012
"1042","Argentina","non-atheist",2012
"1043","Argentina","non-atheist",2012
"1044","Argentina","atheist",2012
"1045","Argentina","non-atheist",2012
"1046","Argentina","non-atheist",2012
"1047","Argentina","non-atheist",2012
"1048","Argentina","non-atheist",2012
"1049","Argentina","non-atheist",2012
"1050","Argentina","non-atheist",2012
"1051","Argentina","non-atheist",2012
"1052","Argentina","non-atheist",2012
"1053","Argentina","non-atheist",2012
"1054","Argentina","non-atheist",2012
"1055","Argentina","non-atheist",2012
"1056","Argentina","non-atheist",2012
"1057","Argentina","non-atheist",2012
"1058","Argentina","non-atheist",2012
"1059","Argentina","non-atheist",2012
"1060","Argentina","non-atheist",2012
"1061","Argentina","non-atheist",2012
"1062","Argentina","non-atheist",2012
"1063","Argentina","non-atheist",2012
"1064","Argentina","non-atheist",2012
"1065","Argentina","atheist",2012
"1066","Argentina","non-atheist",2012
"1067","Argentina","non-atheist",2012
"1068","Argentina","non-atheist",2012
"1069","Argentina","non-atheist",2012
"1070","Argentina","non-atheist",2012
"1071","Argentina","non-atheist",2012
"1072","Argentina","non-atheist",2012
"1073","Argentina","non-atheist",2012
"1074","Argentina","non-atheist",2012
"1075","Argentina","non-atheist",2012
"1076","Argentina","atheist",2012
"1077","Argentina","non-atheist",2012
"1078","Argentina","non-atheist",2012
"1079","Argentina","non-atheist",2012
"1080","Argentina","non-atheist",2012
"1081","Argentina","non-atheist",2012
"1082","Argentina","non-atheist",2012
"1083","Argentina","non-atheist",2012
"1084","Argentina","non-atheist",2012
"1085","Argentina","non-atheist",2012
"1086","Argentina","non-atheist",2012
"1087","Argentina","non-atheist",2012
"1088","Argentina","non-atheist",2012
"1089","Argentina","non-atheist",2012
"1090","Argentina","non-atheist",2012
"1091","Argentina","non-atheist",2012
"1092","Argentina","non-atheist",2012
"1093","Argentina","non-atheist",2012
"1094","Argentina","non-atheist",2012
"1095","Argentina","non-atheist",2012
"1096","Argentina","non-atheist",2012
"1097","Argentina","non-atheist",2012
"1098","Argentina","non-atheist",2012
"1099","Argentina","non-atheist",2012
"1100","Argentina","non-atheist",2012
"1101","Argentina","atheist",2012
"1102","Argentina","non-atheist",2012
"1103","Argentina","non-atheist",2012
"1104","Argentina","non-atheist",2012
"1105","Argentina","non-atheist",2012
"1106","Argentina","non-atheist",2012
"1107","Argentina","non-atheist",2012
"1108","Argentina","non-atheist",2012
"1109","Argentina","non-atheist",2012
"1110","Argentina","non-atheist",2012
"1111","Argentina","non-atheist",2012
"1112","Argentina","non-atheist",2012
"1113","Argentina","non-atheist",2012
"1114","Argentina","non-atheist",2012
"1115","Argentina","atheist",2012
"1116","Argentina","non-atheist",2012
"1117","Argentina","non-atheist",2012
"1118","Argentina","non-atheist",2012
"1119","Argentina","non-atheist",2012
"1120","Argentina","non-atheist",2012
"1121","Argentina","non-atheist",2012
"1122","Argentina","non-atheist",2012
"1123","Argentina","non-atheist",2012
"1124","Argentina","non-atheist",2012
"1125","Argentina","non-atheist",2012
"1126","Argentina","non-atheist",2012
"1127","Argentina","non-atheist",2012
"1128","Argentina","non-atheist",2012
"1129","Argentina","non-atheist",2012
